simulated_choice,block,lr,prec,normalized_coin_angle,trial,index,prediction,id,position_predicted_-pi_pi,normalized_position_predicted,raw_last_prediction,raw_next_prediction,normalized_next_belief,PE,outcome_next_belief,CB,CB_updated,previous_coin_angle,cleared_na_previous_coin_angle,change_coin_angle,cleared_na_change_coin_angle
-2.227042307,HighVolatility_HighNoise,0.999,0.01,2.819785812,32,0,-2.227042307,1,-2.227042307,4.056142999720652,-0.786411312,0.8145446071372504,0.8145446071372504,-1.236357188,-2.005241205,3.0415869145961842,3.0415869145961842,2.515598672,2.515598672,0.30418714000000024,0.30418714000000024
0.8145446071372504,HighVolatility_HighNoise,0.999,0.01,3.006195282,33,0,0.8145446071372504,1,0.8145446071372504,0.8145446071372504,-2.227042307,-2.896537806,3.386647501212403,2.191650675,0.3804522192124029,2.5721028940751527,2.5721028940751527,2.819785812,2.819785812,0.18640947000000008,0.18640947000000008
-2.896537806,HighVolatility_HighNoise,0.999,0.01,3.134712132,34,0,-2.896537806,1,-2.896537806,3.386647501212403,0.8145446071372504,-1.615852726,4.667332581,-0.251935369,1.5326204489263202,1.2806850797139173,1.2806850797139173,3.006195282,3.006195282,0.12851685000000002,0.12851685000000002
-1.615852726,HighVolatility_HighNoise,0.999,0.01,2.30577238,35,0,-1.615852726,1,-1.615852726,4.667332581,-2.896537806,2.1959187359207157,2.1959187359207157,-2.361560201,-0.109853644,-2.471413845,-2.471413845,3.134712132,3.134712132,-0.828939752,-0.828939752
2.1959187359207157,HighVolatility_HighNoise,0.999,0.01,1.915221923,36,0,2.1959187359207157,1,2.1959187359207157,2.1959187359207157,-1.615852726,0.4435714657892884,0.4435714657892884,-0.280696813,-1.471650457,-1.75234727,-1.75234727,2.30577238,2.30577238,-0.390550457,-0.390550457
0.4435714657892884,HighVolatility_HighNoise,0.999,0.01,2.561719558,37,0,0.4435714657892884,1,0.4435714657892884,0.4435714657892884,2.1959187359207157,-0.470075054,5.813110253435434,2.1181480922107117,-3.031794612,-0.91364652,-0.91364652,1.915221923,1.915221923,0.646497635,0.646497635
-0.470075054,HighVolatility_HighNoise,0.999,0.01,2.040504052,38,0,-0.470075054,1,-0.470075054,5.813110253435434,0.4435714657892884,-1.182544203,5.100641104010288,2.510579105744152,3.0601370520102877,-0.712469149,-0.712469149,2.561719558,2.561719558,-0.521215506,-0.521215506
-1.182544203,HighVolatility_HighNoise,0.999,0.01,3.357999061,39,0,-1.182544203,1,-1.182544203,5.100641104010288,-0.470075054,2.167496477456707,2.167496477456707,-1.742642043,-1.190502584,-2.933144627,-2.933144627,2.040504052,2.040504052,1.317495009,1.317495009
2.167496477456707,HighVolatility_HighNoise,0.999,0.01,2.181898461,40,0,2.167496477456707,1,2.167496477456707,2.167496477456707,-1.182544203,0.3931664177419787,0.3931664177419787,0.014401983543292918,-1.788732043,-1.77433006,-1.77433006,3.357999061,3.357999061,-1.1761006,-1.1761006
0.3931664177419787,HighVolatility_HighNoise,0.999,0.01,1.824331888,41,0,0.3931664177419787,1,0.3931664177419787,0.3931664177419787,2.167496477456707,1.15613787,1.15613787,1.4311654702580212,-0.668194018,0.7629714517636312,0.7629714517636312,2.181898461,2.181898461,-0.357566573,-0.357566573
1.15613787,HighVolatility_HighNoise,0.999,0.01,1.716053981,42,0,1.15613787,1,1.15613787,1.15613787,0.3931664177419787,0.5522000842275769,0.5522000842275769,0.559916111,-1.163853897,-0.603937785,-0.603937785,1.824331888,1.824331888,-0.108277907,-0.108277907
0.5522000842275769,HighVolatility_HighNoise,0.999,0.01,1.975476436,43,0,0.5522000842275769,1,0.5522000842275769,0.5522000842275769,1.15613787,-2.144369358,4.1388159494699295,1.423276351772423,2.1633395134699294,-2.696569442,-2.696569442,1.716053981,1.716053981,0.25942245499999994,0.25942245499999994
-2.144369358,HighVolatility_HighNoise,0.999,0.01,0.550357476,44,0,-2.144369358,1,-2.144369358,4.1388159494699295,0.5522000842275769,0.877767281,0.877767281,2.6947268337096566,0.32740980483427007,3.022136638543927,3.022136638543927,1.975476436,1.975476436,-1.42511896,-1.42511896
0.877767281,HighVolatility_HighNoise,0.999,0.01,0.513361157,45,0,0.877767281,1,0.877767281,0.877767281,-2.144369358,-0.357077578,5.926107728704007,-0.364406124,-0.870438735,-1.234844859,-1.234844859,0.550357476,0.550357476,-0.036996319,-0.036996319
-0.357077578,HighVolatility_HighNoise,0.999,0.01,6.061233649179586,46,0,-0.357077578,1,-0.357077578,5.926107728704007,0.877767281,0.5951678714776776,0.5951678714776776,0.1351259204755788,0.8171195294776776,0.9522454499532564,0.9522454499532564,0.513361157,0.513361157,-0.735312815,-0.735312815
0.5951678714776776,HighVolatility_HighNoise,0.999,0.01,0.712747978,47,0,0.5951678714776776,1,0.5951678714776776,0.5951678714776776,-0.357077578,1.7089946249882146,1.7089946249882146,0.11758010652232243,0.9962466469882146,1.113826753510537,1.113826753510537,6.061233649179586,6.061233649179586,0.9346996360000004,0.9346996360000004
1.7089946249882146,HighVolatility_HighNoise,0.999,0.01,0.175407278,48,0,1.7089946249882146,1,1.7089946249882146,1.7089946249882146,0.5951678714776776,2.190388394191272,2.190388394191272,-1.533587347,2.0149811161912723,0.48139376920305743,0.48139376920305743,0.712747978,0.712747978,-0.5373407,-0.5373407
2.190388394191272,HighVolatility_HighNoise,0.999,0.01,0.81621926,49,0,2.190388394191272,1,2.190388394191272,2.190388394191272,1.7089946249882146,2.077413079664467,2.077413079664467,-1.374169134,1.261193819664467,-0.112975315,-0.112975315,0.175407278,0.175407278,0.640811982,0.640811982
2.077413079664467,HighVolatility_HighNoise,0.999,0.01,0.784906964,50,0,2.077413079664467,1,2.077413079664467,2.077413079664467,2.190388394191272,-0.446264464,,-1.292506116,,,,0.81621926,0.81621926,-0.031312296,-0.031312296
-0.446264464,HighVolatility_HighNoise,0.999,0.012115277,2.473095406,1,1,-0.446264464,1,-0.446264464,5.836920843573429,2.077413079664467,2.2438105449874666,2.2438105449874666,2.9193598696061573,-0.229284861,2.690075008593624,2.690075008593624,,0,,0
2.2438105449874666,HighVolatility_HighNoise,0.999,0.012115277,3.481840163,2,1,2.2438105449874666,1,2.2438105449874666,2.2438105449874666,-0.446264464,2.6868206753006083,2.6868206753006083,1.2380296180125336,-0.795019488,0.44301013031314174,0.44301013031314174,2.473095406,2.473095406,1.008744757,1.008744757
2.6868206753006083,HighVolatility_HighNoise,0.999,0.012115277,2.618699078,3,1,2.6868206753006083,1,2.6868206753006083,2.6868206753006083,2.2438105449874666,1.6312094214602766,1.6312094214602766,-0.068121597,-0.987489657,-1.055611254,-1.055611254,3.481840163,3.481840163,-0.863141085,-0.863141085
1.6312094214602766,HighVolatility_HighNoise,0.999,0.012115277,2.723464842,4,1,1.6312094214602766,1,1.6312094214602766,1.6312094214602766,2.6868206753006083,-1.675289639,4.607895668573849,1.0922554205397232,1.884430826573849,2.976686247113572,2.976686247113572,2.618699078,2.618699078,0.1047657639999997,0.1047657639999997
-1.675289639,HighVolatility_HighNoise,0.999,0.012115277,2.933897951,5,1,-1.675289639,1,-1.675289639,4.607895668573849,1.6312094214602766,1.6041905702885622,1.6041905702885622,-1.673997718,-1.329707381,-3.003705098,-3.003705098,2.723464842,2.723464842,0.21043310900000023,0.21043310900000023
1.6041905702885622,HighVolatility_HighNoise,0.999,0.012115277,2.481559269,6,1,1.6041905702885622,1,1.6041905702885622,1.6041905702885622,-1.675289639,-2.665367987,3.617817320641682,0.8773686987114377,1.1362580516416823,2.01362675,2.01362675,2.933897951,2.933897951,-0.452338682,-0.452338682
-2.665367987,HighVolatility_HighNoise,0.999,0.012115277,1.738243026,7,1,-2.665367987,1,-2.665367987,3.617817320641682,1.6041905702885622,-0.939986063,5.343199244,-1.879574295,-2.678229089,1.7253819233263878,1.7253819233263878,2.481559269,2.481559269,-0.743316243,-0.743316243
-0.939986063,HighVolatility_HighNoise,0.999,0.012115277,2.136997329,8,1,-0.939986063,1,-0.939986063,5.343199244,-2.665367987,2.5506347808605936,2.5506347808605936,3.0769833922115164,0.4136374518605934,-2.792564463,3.490620844,1.738243026,1.738243026,0.39875430300000025,0.39875430300000025
2.5506347808605936,HighVolatility_HighNoise,0.999,0.012115277,0.328492155,9,1,2.5506347808605936,1,2.5506347808605936,2.5506347808605936,-0.939986063,-1.081535808,5.2016494991484805,-2.222142626,-1.410027963,2.651014718287887,-3.632170589,2.136997329,2.136997329,-1.808505174,-1.808505174
-1.081535808,HighVolatility_HighNoise,0.999,0.012115277,5.9601278851795865,10,1,-1.081535808,1,-1.081535808,5.2016494991484805,2.5506347808605936,0.2586717545797938,0.2586717545797938,0.758478386,0.5817291765797936,1.3402075626108996,1.3402075626108996,0.328492155,0.328492155,-0.651549577,-0.651549577
0.2586717545797938,HighVolatility_HighNoise,0.999,0.012115277,6.282459080179586,11,1,0.2586717545797938,1,0.2586717545797938,0.2586717545797938,-1.081535808,2.9991391397978084,2.9991391397978084,-0.259397982,2.999865366797809,2.7404673852180146,2.7404673852180146,5.9601278851795865,5.9601278851795865,0.3223311949999994,0.3223311949999994
2.9991391397978084,HighVolatility_HighNoise,0.999,0.012115277,5.380207592179586,12,1,2.9991391397978084,1,2.9991391397978084,2.9991391397978084,0.2586717545797938,2.166074559657863,2.166074559657863,2.3810684523817773,3.0690522746578637,-0.83306458,-0.83306458,6.282459080179586,6.282459080179586,-0.902251488,-0.902251488
2.166074559657863,HighVolatility_HighNoise,0.999,0.012115277,5.195150352179587,13,1,2.166074559657863,1,2.166074559657863,2.166074559657863,2.9991391397978084,1.4763462159772305,1.4763462159772305,3.0290757925217235,2.5643811709772297,-0.689728344,-0.689728344,5.380207592179586,5.380207592179586,-0.18505724,-0.18505724
1.4763462159772305,HighVolatility_HighNoise,0.999,0.012115277,4.936587746179586,14,1,1.4763462159772305,1,1.4763462159772305,1.4763462159772305,2.166074559657863,-1.635056504,4.648128803096875,-2.822943777,-0.288458943,-3.11140272,-3.11140272,5.195150352179587,5.195150352179587,-0.258562606,-0.258562606
-1.635056504,HighVolatility_HighNoise,0.999,0.012115277,4.777128743179587,15,1,-1.635056504,1,-1.635056504,4.648128803096875,1.4763462159772305,-1.939113661,4.344071647,0.12899994008271154,-0.433057097,-0.304057157,-0.304057157,4.936587746179586,4.936587746179586,-0.159459003,-0.159459003
-1.939113661,HighVolatility_HighNoise,0.999,0.012115277,5.125496248179586,16,1,-1.939113661,1,-1.939113661,4.344071647,-1.635056504,2.6044305084875816,2.6044305084875816,0.781424602,-2.52106574,-1.739641138,-1.739641138,4.777128743179587,4.777128743179587,0.3483675049999997,0.3483675049999997
2.6044305084875816,HighVolatility_HighNoise,0.999,0.012115277,5.285032822179586,17,1,2.6044305084875816,1,2.6044305084875816,2.6044305084875816,-1.939113661,-1.381890584,4.901294723183806,2.6806023136920043,-0.383738099,2.2968642146962246,2.2968642146962246,5.125496248179586,5.125496248179586,0.15953657399999965,0.15953657399999965
-1.381890584,HighVolatility_HighNoise,0.999,0.012115277,5.593375669179586,18,1,-1.381890584,1,-1.381890584,4.901294723183806,2.6044305084875816,2.762628267811241,2.762628267811241,0.6920809459957802,-2.830747401,-2.138666455,-2.138666455,5.285032822179586,5.285032822179586,0.3083428470000005,0.3083428470000005
2.762628267811241,HighVolatility_HighNoise,0.999,0.012115277,0.266456086,19,1,2.762628267811241,1,2.762628267811241,2.762628267811241,-1.381890584,1.137608720163298,1.137608720163298,-2.496172182,0.871152634,-1.625019548,-1.625019548,5.593375669179586,5.593375669179586,0.9562657239999997,0.9562657239999997
1.137608720163298,HighVolatility_HighNoise,0.999,0.012115277,0.605960609,20,1,1.137608720163298,1,1.137608720163298,1.137608720163298,2.762628267811241,0.8300899806116853,0.8300899806116853,-0.531648111,0.22412937161168522,-0.30751874,-0.30751874,0.266456086,0.266456086,0.33950452300000006,0.33950452300000006
0.8300899806116853,HighVolatility_HighNoise,0.999,0.012115277,0.469004155,21,1,0.8300899806116853,1,0.8300899806116853,0.8300899806116853,1.137608720163298,2.9109201780428595,2.9109201780428595,-0.361085826,2.4419160230428596,2.0808301974311743,2.0808301974311743,0.605960609,0.605960609,-0.136956454,-0.136956454
2.9109201780428595,HighVolatility_HighNoise,0.999,0.012115277,1.168207,22,1,2.9109201780428595,1,2.9109201780428595,2.9109201780428595,0.8300899806116853,1.802955775291963,1.802955775291963,-1.742713178,0.6347487752919629,-1.107964403,-1.107964403,0.469004155,0.469004155,0.6992028450000001,0.6992028450000001
1.802955775291963,HighVolatility_HighNoise,0.999,0.012115277,2.572269127,23,1,1.802955775291963,1,1.802955775291963,1.802955775291963,2.9109201780428595,-2.711898556,3.571286750701544,0.7693133517080373,0.999017624,1.7683309754095813,1.7683309754095813,1.168207,1.168207,1.4040621270000002,1.4040621270000002
-2.711898556,HighVolatility_HighNoise,0.999,0.012115277,1.745833783,24,1,-2.711898556,1,-2.711898556,3.571286750701544,1.802955775291963,-0.691027038,5.592158269530245,-1.825452968,-2.436860821,2.0208715188287005,2.0208715188287005,2.572269127,2.572269127,-0.826435344,-0.826435344
-0.691027038,HighVolatility_HighNoise,0.999,0.012115277,2.375732486,25,1,-0.691027038,1,-0.691027038,5.592158269530245,-2.711898556,1.2790519960291888,1.2790519960291888,3.0667595236493415,-1.09668049,1.9700790336785303,1.9700790336785303,1.745833783,1.745833783,0.6298987030000001,0.6298987030000001
1.2790519960291888,HighVolatility_HighNoise,0.999,0.012115277,2.203128039,26,1,1.2790519960291888,1,1.2790519960291888,1.2790519960291888,-0.691027038,1.382487785479389,1.382487785479389,0.9240760429708113,-0.820640254,0.10343578945020027,0.10343578945020027,2.375732486,2.375732486,-0.172604447,-0.172604447
1.382487785479389,HighVolatility_HighNoise,0.999,0.012115277,2.960323125,27,1,1.382487785479389,1,1.382487785479389,1.382487785479389,1.2790519960291888,2.8987892747755737,2.8987892747755737,1.5778353395206108,-0.06153385,1.5163014892961846,1.5163014892961846,2.203128039,2.203128039,0.7571950859999999,0.7571950859999999
2.8987892747755737,HighVolatility_HighNoise,0.999,0.012115277,2.067085692,28,1,2.8987892747755737,1,2.8987892747755737,2.8987892747755737,1.382487785479389,-2.112823952,4.170361354826198,-0.831703583,2.1032756628261984,1.2715720800506247,1.2715720800506247,2.960323125,2.960323125,-0.893237433,-0.893237433
-2.112823952,HighVolatility_HighNoise,0.999,0.012115277,1.200261774,29,1,-2.112823952,1,-2.112823952,4.170361354826198,2.8987892747755737,1.1063577092556702,1.1063577092556702,-2.970099581,-0.093904065,-3.064003646,-3.064003646,2.067085692,2.067085692,-0.866823918,-0.866823918
1.1063577092556702,HighVolatility_HighNoise,0.999,0.012115277,1.876521109,30,1,1.1063577092556702,1,1.1063577092556702,1.1063577092556702,-2.112823952,0.8841059724620095,0.8841059724620095,0.7701633997443298,-0.992415137,-0.222251737,-0.222251737,1.200261774,1.200261774,0.6762593350000001,0.6762593350000001
0.8841059724620095,HighVolatility_HighNoise,0.999,0.012115277,2.515598672,31,1,0.8841059724620095,1,0.8841059724620095,0.8841059724620095,1.1063577092556702,-2.399109744,3.8840755635235116,1.6314926995379904,1.3684768915235117,2.999969591061502,2.999969591061502,1.876521109,1.876521109,0.6390775629999998,0.6390775629999998
-2.399109744,HighVolatility_HighNoise,0.999,0.012115277,2.819785812,32,1,-2.399109744,1,-2.399109744,3.8840755635235116,0.8841059724620095,-2.060385008,4.222800299618223,-1.064289752,1.403014487618223,0.33872473609471143,0.33872473609471143,2.515598672,2.515598672,0.30418714000000024,0.30418714000000024
-2.060385008,HighVolatility_HighNoise,0.999,0.012115277,3.006195282,33,1,-2.060385008,1,-2.060385008,4.222800299618223,-2.399109744,1.8687513913445384,1.8687513913445384,-1.216605018,-1.137443891,-2.354048908,-2.354048908,2.819785812,2.819785812,0.18640947000000008,0.18640947000000008
1.8687513913445384,HighVolatility_HighNoise,0.999,0.012115277,3.134712132,34,1,1.8687513913445384,1,1.8687513913445384,1.8687513913445384,-2.060385008,2.5686040344741112,2.5686040344741112,1.2659607406554618,-0.566108098,0.6998526431295728,0.6998526431295728,3.006195282,3.006195282,0.12851685000000002,0.12851685000000002
2.5686040344741112,HighVolatility_HighNoise,0.999,0.012115277,2.30577238,35,1,2.5686040344741112,1,2.5686040344741112,2.5686040344741112,1.8687513913445384,-1.751843622,4.531341684985664,-0.262831654,2.225569304985664,1.9627376505115528,1.9627376505115528,3.134712132,3.134712132,-0.828939752,-0.828939752
-1.751843622,HighVolatility_HighNoise,0.999,0.012115277,1.915221923,36,1,-1.751843622,1,-1.751843622,4.531341684985664,2.5686040344741112,0.8705278845554059,0.8705278845554059,-2.616119762,-1.044694038,2.622371506749328,-3.6608138,2.30577238,2.30577238,-0.390550457,-0.390550457
0.8705278845554059,HighVolatility_HighNoise,0.999,0.012115277,2.561719558,37,1,0.8705278845554059,1,0.8705278845554059,0.8705278845554059,-1.751843622,-2.060775785,4.222409522406743,1.6911916734445942,1.6606899644067425,-2.931303669,-2.931303669,1.915221923,1.915221923,0.646497635,0.646497635
-2.060775785,HighVolatility_HighNoise,0.999,0.012115277,2.040504052,38,1,-2.060775785,1,-2.060775785,4.222409522406743,0.8705278845554059,0.1773547382523617,0.1773547382523617,-2.18190547,-1.863149314,2.2381305230252053,2.2381305230252053,2.561719558,2.561719558,-0.521215506,-0.521215506
0.1773547382523617,HighVolatility_HighNoise,0.999,0.012115277,3.357999061,39,1,0.1773547382523617,1,0.1773547382523617,0.1773547382523617,-2.060775785,0.8083213100682087,0.8083213100682087,-3.102540984,-2.549677751,0.630966572,0.630966572,2.040504052,2.040504052,1.317495009,1.317495009
0.8083213100682087,HighVolatility_HighNoise,0.999,0.012115277,2.181898461,40,1,0.8083213100682087,1,0.8083213100682087,0.8083213100682087,0.1773547382523617,2.105584979744931,2.105584979744931,1.3735771509317911,-0.076313481,1.2972636696767221,1.2972636696767221,3.357999061,3.357999061,-1.1761006,-1.1761006
2.105584979744931,HighVolatility_HighNoise,0.999,0.012115277,1.824331888,41,1,2.105584979744931,1,2.105584979744931,2.105584979744931,0.8083213100682087,-0.549078993,5.734106313878915,-0.281253092,-2.373410881,-2.654663973,-2.654663973,2.181898461,2.181898461,-0.357566573,-0.357566573
